university,user_id,user_name,number_tweets,friends_count,followers_count,created_at
udec_cl,3079883286405522630,milesgray7717,4077,3279,72648,Sat May 20 00:00:00 +0000 2006
noestudie_cl,6927257261111321566,anthonycarter6882,1100,2586,27323,Thu Jul 30 00:00:00 +0000 2015
udec_cl,7162619364293686685,samuelstewart229,2827,3263,95346,Thu Aug 19 00:00:00 +0000 2004
fake_cl,8787781421773811419,angelramirez1620,8789,2895,14441,Wed Dec 18 00:00:00 +0000 2024
udec_cl,6063686494874883483,robertortiz8829,9657,4256,77093,Tue Feb 25 00:00:00 +0000 2014
noestudie_cl,2051347832970715398,cameronedwards2944,8815,4955,43921,Sun Sep 22 00:00:00 +0000 2024
harvard_cl,4524119519778899070,elijahreyes9013,2179,809,55689,Thu May 06 00:00:00 +0000 2004
chile_cl,1853775513534945855,jaxsoncampbell3046,6954,2402,50801,Sat Oct 21 00:00:00 +0000 2006
udec_cl,1368332671835657391,mileslewis3149,6227,4469,31079,Sun Apr 29 00:00:00 +0000 2007
noestudie_cl,6049787858726543141,jaydenmiller1343,8037,2208,36565,Thu Jan 07 00:00:00 +0000 2016
fake_cl,3494034546726734165,sebastiancampbell9956,5693,59,10529,Sun May 02 00:00:00 +0000 2010
fake_cl,7413544714990990635,coltonturner3010,9567,4103,59447,Sat May 19 00:00:00 +0000 2007
harvard_cl,4307624039146529010,cartermendoza6995,6737,4355,59392,Sat Sep 10 00:00:00 +0000 2005
harvard_cl,4624990977741980269,johnadams9264,8886,4368,48010,Tue Mar 20 00:00:00 +0000 2001
chile_cl,8182186794797053950,silasortiz5523,5178,3608,14916,Sun Jul 22 00:00:00 +0000 2007
udec_cl,1974738846101455495,alexandercastillo1545,4586,3126,22387,Mon Feb 07 00:00:00 +0000 2022
fake_cl,5038203918863230792,ezrachavez7157,7592,1490,21419,Mon Mar 28 00:00:00 +0000 2005
harvard_cl,4349310120275128712,hudsoncampbell5343,6216,636,98346,Thu Aug 28 00:00:00 +0000 2008
udec_cl,7046114175594735654,elijahharris2515,1026,4367,10368,Thu Oct 04 00:00:00 +0000 2007
chile_cl,9073018381054879147,johnmartinez868,3232,1674,32698,Sat Jun 03 00:00:00 +0000 2000
harvard_cl,112668675495543739,nathanruiz1480,9773,1185,84541,Fri Apr 19 00:00:00 +0000 2002
harvard_cl,8849196689589462708,josiahharris4559,4346,3414,62125,Tue Apr 28 00:00:00 +0000 2020
harvard_cl,1495456360407853593,elisanderson5032,5509,1692,60719,Tue Jun 12 00:00:00 +0000 2001
udec_cl,958023032969825199,nolannelson6272,5995,234,45546,Mon Feb 20 00:00:00 +0000 2017
udec_cl,4090307922790110457,carterward7745,260,3738,36924,Sun Aug 04 00:00:00 +0000 2002
harvard_cl,2729095838851291249,josephchavez9953,6380,4714,2768,Tue Jan 03 00:00:00 +0000 2023
fake_cl,2966497668142888021,josiahlewis3938,3138,1879,37871,Thu Apr 23 00:00:00 +0000 2015
udec_cl,1017232269626603293,anthonyhill9651,8224,3932,14251,Sun Nov 05 00:00:00 +0000 2006
noestudie_cl,926070518783803656,samuelramos7523,2535,2363,17528,Thu Jul 17 00:00:00 +0000 2008
noestudie_cl,4623692000262714712,xavierallen9415,9687,4177,38747,Sun Oct 05 00:00:00 +0000 2008
chile_cl,6225226537819741538,levimorales8775,3475,1617,50616,Sat Nov 19 00:00:00 +0000 2005
chile_cl,5153524153836402996,ashercarter2684,3340,4977,61894,Sun Nov 02 00:00:00 +0000 2003
fake_cl,6487687263006300764,levicastillo8841,5218,4361,90226,Wed Mar 05 00:00:00 +0000 2014
fake_cl,6093308365002260587,axelbaker4763,5949,676,32943,Thu Nov 05 00:00:00 +0000 2020
noestudie_cl,138472152347662818,kaydennguyen4263,926,596,40398,Sun Feb 26 00:00:00 +0000 2006
chile_cl,5034263285139662755,leowilliams1893,5596,883,54396,Mon Jun 14 00:00:00 +0000 2004
udec_cl,2804268854228773773,anthonymartinez3079,4082,3017,21687,Mon Aug 12 00:00:00 +0000 2024
udec_cl,7649919867512915792,levihill4587,6650,692,62699,Wed Feb 13 00:00:00 +0000 2002
udec_cl,8935745859245593007,leomiller6485,5266,1415,22823,Mon Dec 03 00:00:00 +0000 2018
chile_cl,5881681458820840526,angellong905,2487,430,43736,Wed Sep 27 00:00:00 +0000 2017
harvard_cl,95304317264577808,jonathanbailey429,5636,2584,22402,Thu May 06 00:00:00 +0000 2021
noestudie_cl,4224735941326155079,isaiahanderson5899,1865,2789,70320,Thu Dec 05 00:00:00 +0000 2002
udec_cl,7860932818357043990,loganlewis8165,4600,3064,6669,Thu Dec 15 00:00:00 +0000 2022
harvard_cl,4735327845920900651,hudsonbailey3337,3115,4775,20578,Tue Mar 13 00:00:00 +0000 2012
harvard_cl,417978299388398079,eliasfoster982,6454,4301,27398,Tue Apr 11 00:00:00 +0000 2006
chile_cl,4435353136521581253,logancooper8419,9291,1739,66791,Thu Dec 20 00:00:00 +0000 2018
chile_cl,1522858382864747535,eliassanderson5770,6154,3647,83373,Wed Jun 16 00:00:00 +0000 2021
harvard_cl,7330547630963073496,jaydenwood2994,5843,368,72459,Thu Dec 17 00:00:00 +0000 2020
harvard_cl,555688460058718322,jamesonmorales4936,3299,2137,17734,Sat Feb 24 00:00:00 +0000 2007
udec_cl,3366556010611809604,joshuajones4103,5414,2022,54728,Wed Mar 25 00:00:00 +0000 2015
harvard_cl,489212277969682559,johnevans2319,7273,4191,78471,Fri Oct 26 00:00:00 +0000 2007
noestudie_cl,7484866741503428422,christianadams828,9678,1620,1559,Tue Apr 17 00:00:00 +0000 2018
noestudie_cl,1131730729904339567,santiagogray6488,3439,3261,38951,Sun May 20 00:00:00 +0000 2018
udec_cl,4059272576256688553,elijahevans9540,6537,2528,36594,Tue Jan 14 00:00:00 +0000 2020
harvard_cl,286989225803462367,calebwilson252,6379,4352,73425,Thu Nov 14 00:00:00 +0000 2019
udec_cl,1681860542343745529,axelprice604,3410,3605,19425,Wed Nov 10 00:00:00 +0000 2021
noestudie_cl,947929780697784903,isaacbennett3978,7500,2241,59238,Mon Apr 18 00:00:00 +0000 2022
harvard_cl,5762643008572666887,elijahclark7533,1998,4272,56772,Sun Nov 20 00:00:00 +0000 2011
harvard_cl,3103974713839381646,ryangreen5609,4700,2393,41014,Mon Nov 02 00:00:00 +0000 2020
noestudie_cl,4527514667685938595,matthewbailey8467,6873,2459,72862,Fri Apr 30 00:00:00 +0000 2021
chile_cl,3555401564600841467,dominicjackson1943,7018,365,20140,Sun Jan 01 00:00:00 +0000 2023
udec_cl,7120839002302578718,mateotorres9529,6296,4370,8231,Sun Nov 11 00:00:00 +0000 2007
harvard_cl,8371239856245167633,jaxonbennett9440,7820,3405,22807,Thu Apr 18 00:00:00 +0000 2024
chile_cl,5560133191450109887,silasjames6901,4114,1422,48255,Sat Dec 14 00:00:00 +0000 2002
noestudie_cl,3224216942135719798,jacemitchell920,1274,4831,34996,Wed Jul 24 00:00:00 +0000 2019
fake_cl,7661436613721380972,leonardojohnson4566,697,424,76852,Tue Apr 26 00:00:00 +0000 2022
harvard_cl,1800396734642584469,isaiahkim8382,6438,1951,65206,Thu Aug 28 00:00:00 +0000 2014
fake_cl,725669783502704077,mavericklewis5056,1096,480,68211,Sun Nov 30 00:00:00 +0000 2003
chile_cl,7829808314785717705,jaxonramos418,7913,3256,62331,Mon Aug 27 00:00:00 +0000 2001
udec_cl,767925566725291443,henrysmith6252,3186,2095,81309,Fri Apr 23 00:00:00 +0000 2004
noestudie_cl,1824230288745170717,parkerhughes6930,4404,2448,89532,Mon Feb 11 00:00:00 +0000 2019
udec_cl,2288897650348905110,jaxsonmoore7277,9453,4425,31620,Wed Dec 14 00:00:00 +0000 2022
chile_cl,885884671696371208,eastongray8988,6860,693,85956,Tue May 08 00:00:00 +0000 2007
noestudie_cl,3703551379642879208,levimitchell60,5580,1572,51436,Thu Sep 01 00:00:00 +0000 2022
udec_cl,6831152487284481885,ianevans2534,4342,3834,53775,Sun Oct 10 00:00:00 +0000 2004
chile_cl,3189983733874391708,jacecruz2944,6886,4552,35058,Mon Mar 27 00:00:00 +0000 2006
chile_cl,202683369616423484,brooksmendoza3404,5752,4443,52215,Fri Jan 19 00:00:00 +0000 2024
udec_cl,3329061186961122153,gabrieladams6223,3700,4983,61402,Fri Dec 30 00:00:00 +0000 2016
fake_cl,9212871065696742131,jacobthompson8910,9547,4417,44915,Fri Nov 09 00:00:00 +0000 2018
harvard_cl,6648367485040187455,santiagomorris1828,7354,4789,95379,Fri Jul 16 00:00:00 +0000 2010
harvard_cl,7364693147994662368,robertmitchell5660,2086,2114,39943,Sat Jan 10 00:00:00 +0000 2004
noestudie_cl,1636325197312434369,adrianedwards9737,6857,2379,4876,Sun Mar 08 00:00:00 +0000 2020
chile_cl,200589792671763853,everettrobinson9789,7059,3906,99151,Thu Aug 28 00:00:00 +0000 2003
noestudie_cl,3708704282783820160,jordanflores4515,9746,2688,50047,Wed Feb 12 00:00:00 +0000 2003
udec_cl,1757725634155194272,kaithompson8395,8155,824,60263,Sun Apr 21 00:00:00 +0000 2019
fake_cl,6861298061497207514,jonathanstewart1928,1067,2829,33180,Thu Dec 12 00:00:00 +0000 2002
harvard_cl,8665999362101548321,leonardocollins1539,8110,2165,17842,Mon Nov 24 00:00:00 +0000 2008
noestudie_cl,446178246128255239,williamgarcia2644,5853,1890,82804,Wed Dec 18 00:00:00 +0000 2002
chile_cl,2503579498044253974,jaceramirez989,8962,4999,8735,Tue Jul 30 00:00:00 +0000 2013
noestudie_cl,7291228603612620932,ezekielsmith3071,1846,3454,79420,Wed Apr 06 00:00:00 +0000 2011
harvard_cl,5441926600026813094,levimorales2753,2861,2456,4291,Wed Jan 24 00:00:00 +0000 2018
fake_cl,3772252682367682868,olivermoore5714,1668,3087,97220,Tue Aug 18 00:00:00 +0000 2009
chile_cl,4252471061433350689,davidparker808,3626,3177,53489,Mon Feb 25 00:00:00 +0000 2002
fake_cl,7271594616540123292,kaydencollins571,1001,4647,20848,Fri Dec 08 00:00:00 +0000 2017
chile_cl,6497416483836598743,hudsonjames4200,7172,212,38779,Wed Dec 21 00:00:00 +0000 2005
noestudie_cl,5566012801727177848,isaacgutierrez5389,1760,4825,16740,Wed Mar 26 00:00:00 +0000 2008
chile_cl,7633075802964946793,silashill9914,8755,3176,5201,Sun Jan 20 00:00:00 +0000 2013
noestudie_cl,9178651414427732201,jamesanderson9886,4571,2469,78644,Mon Oct 26 00:00:00 +0000 2020
fake_cl,8095211802278128792,romanbennett3884,5171,3189,88310,Wed Jun 22 00:00:00 +0000 2016
chile_cl,4200805058913132100,wesleymoore9168,9361,3567,33676,Wed Jul 04 00:00:00 +0000 2007
chile_cl,3999384104094843545,jacerivera2591,8298,2236,35864,Thu Jun 08 00:00:00 +0000 2006
chile_cl,714776581070485279,lucajackson9804,4930,4520,54206,Mon Jan 17 00:00:00 +0000 2000
chile_cl,5913725027207588936,hunterreyes8806,1136,2835,97705,Sat Dec 03 00:00:00 +0000 2016
fake_cl,5047256418502666407,jaxsonrogers1032,6107,656,15419,Mon Dec 20 00:00:00 +0000 2010
udec_cl,5930500286828223326,christopherortiz2302,1289,1361,24702,Sun Aug 05 00:00:00 +0000 2007
noestudie_cl,1995119834350639006,sebastianjackson4565,1193,2774,11583,Sun Jun 05 00:00:00 +0000 2022
noestudie_cl,1182768274537020799,michaeladams9191,7951,4179,37469,Wed Sep 07 00:00:00 +0000 2005
udec_cl,5297434425607386270,matthewgray3473,7473,2266,94777,Sat Jun 12 00:00:00 +0000 2010
fake_cl,1933172141451667870,aaronjohnson1040,78,87,57323,Tue Nov 01 00:00:00 +0000 2005
harvard_cl,8362753441673813760,michaelharris2022,1637,1210,95471,Fri Jun 26 00:00:00 +0000 2015
fake_cl,1567141486780017496,jamesoncarter9876,2796,3612,21882,Fri May 26 00:00:00 +0000 2000
chile_cl,5714231363475292604,jamesramos6113,5552,379,46291,Sat Jan 22 00:00:00 +0000 2022
chile_cl,4928122065375585917,danielyoung4386,3132,4806,72306,Tue Sep 30 00:00:00 +0000 2014
chile_cl,332487354084610674,lucasreyes8065,1930,90,81767,Mon Dec 07 00:00:00 +0000 2009
fake_cl,8106696405540959857,matthewgreen9063,1309,565,88933,Thu Nov 03 00:00:00 +0000 2011
harvard_cl,618466140571936861,adamchavez6910,6056,4915,17597,Tue May 01 00:00:00 +0000 2012
noestudie_cl,8820071049500073655,olivercruz9822,7029,4486,89679,Sat Oct 27 00:00:00 +0000 2001
udec_cl,6020475010288784541,alexanderbrooks3646,1636,4574,59057,Mon Oct 21 00:00:00 +0000 2024
fake_cl,6794485534789841356,loganjimenez3406,9877,3282,38111,Thu May 15 00:00:00 +0000 2014
noestudie_cl,2169463019466228761,leoward6354,7087,199,93968,Sat May 21 00:00:00 +0000 2005
noestudie_cl,8245425873068503455,austinallen1027,4248,3022,67451,Sat Sep 26 00:00:00 +0000 2015
noestudie_cl,3493914445499593898,romanallen725,1070,325,61310,Sun Feb 15 00:00:00 +0000 2015
udec_cl,3859955541402846606,sebastiangray9454,1014,1751,7421,Sun Sep 26 00:00:00 +0000 2010
noestudie_cl,1727246977760428774,isaacbrooks9724,1551,4291,24896,Tue Jan 26 00:00:00 +0000 2016
harvard_cl,2011999619114759070,wesleycarter4016,5029,4338,18693,Sat Nov 24 00:00:00 +0000 2007
harvard_cl,8088057818030940984,axelhall230,4941,3487,46826,Sun Sep 25 00:00:00 +0000 2011
fake_cl,7074745611673186166,matthewramirez9360,6717,3108,61379,Sun Feb 04 00:00:00 +0000 2024
fake_cl,5602052924300452260,leviparker2133,3495,1550,37026,Tue Sep 06 00:00:00 +0000 2022
chile_cl,5106281831682511575,jacksonfoster8642,2017,1468,22958,Sat Apr 12 00:00:00 +0000 2003
noestudie_cl,2010989242246847116,wyattpeterson5958,4989,3200,4459,Sat Feb 04 00:00:00 +0000 2012
udec_cl,8518020609408951872,cameronchavez957,8778,3345,46693,Thu Apr 17 00:00:00 +0000 2003
chile_cl,2396010046877996775,masonkelly2385,2860,3340,24514,Mon Nov 18 00:00:00 +0000 2019
chile_cl,3050214352363927741,jameswalker9109,323,4012,36418,Thu Jun 20 00:00:00 +0000 2002
udec_cl,7806867002881746999,johnalvarez2504,3943,2785,73664,Mon Jul 18 00:00:00 +0000 2016
chile_cl,5024150467282454205,matthewthomas2139,8515,1540,12030,Tue May 17 00:00:00 +0000 2005
fake_cl,3093167429536023654,axeljohnson2614,4922,77,21389,Sat Feb 15 00:00:00 +0000 2003
noestudie_cl,3898275841287528370,johnlewis3469,9953,505,93273,Fri Jan 26 00:00:00 +0000 2001
noestudie_cl,8971382489057386696,carsonkelly8685,5160,509,82463,Fri Jan 24 00:00:00 +0000 2020
chile_cl,1432019219336412774,michaelmitchell1722,4089,4601,14106,Wed May 13 00:00:00 +0000 2020
udec_cl,3923529048376025910,carteralvarez5067,1586,701,58448,Sat Apr 13 00:00:00 +0000 2013
harvard_cl,9149332760565361901,silascox1460,9244,372,58063,Tue May 08 00:00:00 +0000 2018
harvard_cl,6224652174203225768,asherhall7782,7294,2782,33129,Sun Dec 19 00:00:00 +0000 2004
chile_cl,6936184558567906333,ezrastewart6465,3133,1296,99443,Sat Aug 22 00:00:00 +0000 2009
chile_cl,3031388762091222200,leonardobrooks8319,3208,2099,67605,Tue May 04 00:00:00 +0000 2004
chile_cl,2504381717299129196,graysonmoore9573,4274,4662,7585,Sat Aug 27 00:00:00 +0000 2005
chile_cl,3337692878367339204,jamesscott3934,7161,3601,98186,Thu Jul 28 00:00:00 +0000 2011
fake_cl,6697524426140548904,eastondiaz7033,3590,3546,1979,Sat Mar 05 00:00:00 +0000 2005
noestudie_cl,7091957990325171312,johnlopez2899,3768,1820,79164,Fri Feb 05 00:00:00 +0000 2021
fake_cl,8394246077317593215,lincolngray6144,7643,59,24893,Wed Oct 26 00:00:00 +0000 2011
chile_cl,7055586945631305143,danielcarter3201,6982,2485,95968,Thu Aug 19 00:00:00 +0000 2004
udec_cl,5211468354516806996,mateohill8320,8763,3685,1812,Tue Aug 25 00:00:00 +0000 2020
chile_cl,4679902846941358861,austingreen6632,9576,4794,37869,Sat Mar 09 00:00:00 +0000 2013
noestudie_cl,3171608449773230193,liamtaylor5828,441,4111,78584,Wed Dec 05 00:00:00 +0000 2001
chile_cl,881506637540700151,anthonyyoung3279,5212,366,40383,Tue Mar 07 00:00:00 +0000 2023
udec_cl,2597535223134359823,robertbrown3807,9959,291,90041,Sat Sep 14 00:00:00 +0000 2002
noestudie_cl,920226018431353962,ethanwright8113,3363,3735,67404,Sun Oct 31 00:00:00 +0000 2021
udec_cl,6165934814726573379,josephjackson3601,4938,1597,61089,Fri Oct 07 00:00:00 +0000 2011
chile_cl,6449111481606323927,eliasking7902,2301,3391,52109,Sun May 23 00:00:00 +0000 2021
harvard_cl,4209823942107199526,lincolnwright1303,2161,745,29239,Wed Dec 19 00:00:00 +0000 2012
udec_cl,6367289945555616875,xaviergonzalez454,8961,2273,22807,Sat May 10 00:00:00 +0000 2003
chile_cl,7971672728582305772,ryanclark7564,3570,1411,65391,Sat Mar 19 00:00:00 +0000 2022
chile_cl,1433102566924179623,nicholasperez6754,8604,4073,10517,Mon Feb 17 00:00:00 +0000 2003
udec_cl,1271398402813839157,jonathananderson411,5210,1915,53885,Mon Feb 26 00:00:00 +0000 2001
udec_cl,591811531933048907,josephrichardson1719,2229,1946,70387,Wed Oct 27 00:00:00 +0000 2004
udec_cl,2999654947823433722,andrewwilson2963,1224,2992,14447,Mon Oct 29 00:00:00 +0000 2018
fake_cl,1480037575862756189,lucasroberts7838,1209,2434,34122,Thu Jan 05 00:00:00 +0000 2006
chile_cl,8477664221698898415,jackhernandez3133,706,674,80347,Sat Nov 21 00:00:00 +0000 2009
harvard_cl,6326144505031956255,jamesonjackson1859,3653,1011,17913,Tue Nov 30 00:00:00 +0000 2021
noestudie_cl,8489132188436794968,josiahhernandez7171,8626,2384,63625,Fri Mar 07 00:00:00 +0000 2003
fake_cl,2358293171546743135,coltoncruz9038,1016,2887,97769,Sat Oct 15 00:00:00 +0000 2011
harvard_cl,5694951367025915743,nolansanderson8526,8929,2298,34447,Fri Oct 02 00:00:00 +0000 2009
udec_cl,4930573680558717670,jonathanross3484,1759,494,21296,Wed May 10 00:00:00 +0000 2006
chile_cl,1515537026657098286,wyattroberts4215,3767,4639,5863,Wed Mar 15 00:00:00 +0000 2000
fake_cl,4684210581795999087,ethancarter4905,2325,255,78500,Sun Jun 15 00:00:00 +0000 2008
fake_cl,8786232771480264145,elirogers9444,1164,2132,1376,Sun Aug 28 00:00:00 +0000 2005
fake_cl,5624633656627412020,alexanderward3702,891,4261,56479,Sun Mar 01 00:00:00 +0000 2020
udec_cl,8478103623972141706,adrianjones6630,2171,3047,43693,Mon Feb 20 00:00:00 +0000 2017
noestudie_cl,2085620733451115470,huntercox3712,3837,1581,51672,Fri Oct 12 00:00:00 +0000 2001
fake_cl,7281324205265195196,sebastianlewis2668,1275,2330,6599,Wed May 02 00:00:00 +0000 2001
harvard_cl,8532665938730451410,romanthompson3406,6260,3163,17878,Mon May 20 00:00:00 +0000 2013
noestudie_cl,3800141750426756373,joserichardson8948,8150,1998,72273,Mon Dec 27 00:00:00 +0000 2010
fake_cl,871639828305918445,williamevans9085,2155,3370,45060,Sat Mar 13 00:00:00 +0000 2021
harvard_cl,6076327695764076472,ezekielstewart5407,1069,4298,11627,Mon Jan 31 00:00:00 +0000 2011
chile_cl,2759666852631120010,silasward4110,3579,4665,90420,Mon Sep 03 00:00:00 +0000 2007
harvard_cl,4732954276907968338,matthewmendoza5326,2888,1605,34261,Mon Aug 20 00:00:00 +0000 2018
udec_cl,8126545070105784488,hudsonpatel3860,2000,455,90422,Tue Oct 28 00:00:00 +0000 2003
noestudie_cl,5444661223776862739,lucasmendoza5252,8091,3146,59892,Tue Dec 12 00:00:00 +0000 2023
noestudie_cl,4449948425454434134,davidross2567,8136,2321,5084,Sun Oct 04 00:00:00 +0000 2020
fake_cl,3885660915321903148,nolanjones4983,3546,2524,61382,Mon Dec 05 00:00:00 +0000 2022
udec_cl,1571418408818515149,matthewgonzalez1206,1363,4369,45394,Fri Apr 20 00:00:00 +0000 2012
udec_cl,1853901208351247492,joshuarodriguez2567,6636,1662,11962,Tue Mar 18 00:00:00 +0000 2003
chile_cl,5851077614347809687,benjaminhall9089,2356,2132,6109,Sun Oct 20 00:00:00 +0000 2002
chile_cl,6076783680227875972,ianking2976,1624,711,85043,Tue Jan 03 00:00:00 +0000 2006
harvard_cl,6874566284162950252,coopergonzalez7702,360,2678,95526,Fri Jan 28 00:00:00 +0000 2022
chile_cl,2095533968128155081,leocarter5043,3058,2463,51428,Sun Jan 22 00:00:00 +0000 2023
fake_cl,245347592141484035,henrythomas1742,2574,3285,19444,Fri Mar 05 00:00:00 +0000 2010
udec_cl,4710099039300617731,danielparker2691,6047,4634,13680,Mon Feb 12 00:00:00 +0000 2001
udec_cl,9010308135282726902,johnwatson9159,1116,1523,93466,Wed Oct 06 00:00:00 +0000 2004
udec_cl,1117268214890345364,andrewwilson5364,8902,390,98314,Sat Apr 21 00:00:00 +0000 2007
fake_cl,809261121497301485,olivertaylor6004,5968,533,85945,Fri Nov 27 00:00:00 +0000 2020
harvard_cl,6120954053148050815,ryanmurphy2360,7305,1971,49016,Tue May 25 00:00:00 +0000 2010
noestudie_cl,3509850555997225343,jonathanhill7535,1167,1981,3535,Fri May 18 00:00:00 +0000 2001
fake_cl,1960324812967701429,elithomas8764,1660,4979,99835,Mon Dec 30 00:00:00 +0000 2002
noestudie_cl,8479994626486523173,wyattwright231,820,4340,81433,Fri May 18 00:00:00 +0000 2001
harvard_cl,9022927725673591590,jackbrooks1739,3005,1974,88618,Fri Apr 12 00:00:00 +0000 2002
harvard_cl,5131182736717542424,ianbaker2885,6954,1497,59457,Fri May 08 00:00:00 +0000 2015
harvard_cl,4899310401108252912,brookstorres4973,7058,3706,70181,Sun Nov 03 00:00:00 +0000 2024
harvard_cl,7607834166535088429,williamhoward3903,7208,693,48405,Sat Feb 28 00:00:00 +0000 2009
udec_cl,7188161453854335336,theodoremorris5627,5217,1200,71682,Mon Aug 31 00:00:00 +0000 2009
chile_cl,2025507691516329709,jacksonreed7237,3975,4134,49588,Sat Mar 12 00:00:00 +0000 2016
chile_cl,5904250200637899634,santiagojones3484,6087,343,26090,Sat Feb 05 00:00:00 +0000 2022
noestudie_cl,8349958820111919033,jonathandavis2281,7563,1791,48609,Thu May 30 00:00:00 +0000 2013
fake_cl,4591313365260295104,masonrobinson4575,622,2140,62145,Tue Oct 19 00:00:00 +0000 2010
chile_cl,3736975160640007887,coltonyoung5490,9030,2761,80027,Mon Jun 13 00:00:00 +0000 2016
harvard_cl,7543868672242717825,jackreyes4828,3257,502,91125,Wed Oct 30 00:00:00 +0000 2024
chile_cl,3256922902411103400,joshuawalker4858,1799,4027,16043,Thu Sep 11 00:00:00 +0000 2003
noestudie_cl,6171823093311375919,mateopatel4096,6975,4046,35285,Wed Sep 24 00:00:00 +0000 2014
harvard_cl,6434082718801822952,gabrielchavez3545,9185,805,96641,Mon Nov 21 00:00:00 +0000 2011
harvard_cl,667113612412200002,johnyoung7448,8823,2196,99335,Tue May 14 00:00:00 +0000 2024
udec_cl,541737240034398181,angelmitchell1329,9551,2289,67353,Tue Jul 10 00:00:00 +0000 2018
harvard_cl,2251800402099800499,santiagopeterson1289,6391,2348,53621,Wed Mar 26 00:00:00 +0000 2008
noestudie_cl,6517036641799801878,cartersanderson8539,8733,1184,54873,Fri Feb 26 00:00:00 +0000 2021
fake_cl,5148283579931348965,elijahreyes47,9273,2057,8279,Tue Aug 23 00:00:00 +0000 2016
fake_cl,2646911477332480873,nicholasadams1643,6527,2057,72338,Tue Mar 12 00:00:00 +0000 2013
harvard_cl,6432438004519650646,adamchavez1128,2137,3396,36829,Sat Jun 05 00:00:00 +0000 2004
harvard_cl,6515282472833157634,julianrogers6706,2000,1112,64019,Wed Dec 30 00:00:00 +0000 2009
fake_cl,5315852757603975595,johnrichardson4729,3822,3555,12552,Sun Jun 28 00:00:00 +0000 2020
harvard_cl,5430605706202870192,jacealvarez4687,6973,4364,59746,Fri Sep 12 00:00:00 +0000 2014
noestudie_cl,8781416690659114856,greysonbrooks3967,3981,3178,8059,Mon Apr 24 00:00:00 +0000 2017
chile_cl,2127735019935287152,danielreed8550,8233,4866,79677,Mon Oct 28 00:00:00 +0000 2013
udec_cl,1072410579341967602,jonathanwilson1690,6461,3823,66759,Sat Jan 11 00:00:00 +0000 2020
harvard_cl,7871224166536917558,mileslopez3392,4246,3619,73098,Tue Jan 10 00:00:00 +0000 2012
chile_cl,651190718710494995,josephross6018,3262,391,37140,Mon Jul 08 00:00:00 +0000 2024
udec_cl,7441498421171707694,angelrobinson3745,6192,1469,26235,Sat Jul 07 00:00:00 +0000 2012
noestudie_cl,3066833262845075767,joseevans5691,469,2572,47440,Fri Sep 10 00:00:00 +0000 2021
chile_cl,7656370962837347704,axelnelson999,5871,4585,5380,Wed Sep 14 00:00:00 +0000 2011
harvard_cl,3865024505462187052,noahyoung6272,2298,4194,70300,Sun Nov 06 00:00:00 +0000 2005
harvard_cl,6919383649329703509,jaydenbailey6067,3964,56,7271,Wed Apr 30 00:00:00 +0000 2003
noestudie_cl,1334629438466012432,graysongonzalez6603,4804,4885,45350,Mon Jul 31 00:00:00 +0000 2006
fake_cl,3312461624665707995,jacobturner4899,7409,126,23208,Thu Sep 25 00:00:00 +0000 2014
harvard_cl,7054385124613017300,ryanbrooks4360,7584,2039,49969,Tue Feb 26 00:00:00 +0000 2008
noestudie_cl,5580060475164695005,leviramos873,1775,1232,6492,Sat Aug 30 00:00:00 +0000 2003
chile_cl,31919380107090276,sebastianwalker3179,8745,4280,30528,Mon Mar 21 00:00:00 +0000 2011
harvard_cl,8767046494922858990,cooperramirez3596,9732,2163,98356,Fri Feb 07 00:00:00 +0000 2014
udec_cl,4741165515114206415,connorcollins183,7984,3628,70391,Tue Aug 10 00:00:00 +0000 2021
harvard_cl,267948148768621364,everettthompson4268,3616,756,54354,Sun Aug 24 00:00:00 +0000 2003
noestudie_cl,1298587941310119819,jonathandiaz2650,3611,2960,56958,Tue Sep 03 00:00:00 +0000 2019
fake_cl,8143654000366216821,calebwatson9071,336,2160,84409,Thu Aug 28 00:00:00 +0000 2014
harvard_cl,967837395686537461,jamesbrooks7592,886,3110,14494,Sat Sep 30 00:00:00 +0000 2006
udec_cl,5233334026116218629,theodoretorres9904,8964,3830,85171,Wed Mar 31 00:00:00 +0000 2004
fake_cl,1191938319047582363,jonathanflores3929,7244,596,13964,Tue Jul 15 00:00:00 +0000 2014
udec_cl,4254002144319417567,jacksonbaker2611,5553,1361,38758,Mon Jul 20 00:00:00 +0000 2009
udec_cl,2417096010853840808,silasmorales6075,8896,2435,99126,Wed Oct 31 00:00:00 +0000 2001
udec_cl,5297969359816724783,danieldiaz1665,958,3118,93132,Tue Jul 15 00:00:00 +0000 2008
udec_cl,1518120381701381273,jonathanhernandez1313,5168,2915,70988,Mon Feb 01 00:00:00 +0000 2016
chile_cl,4141397228583034118,ryanturner8611,9372,1990,59969,Thu Jul 15 00:00:00 +0000 2004
chile_cl,5455928694380321423,thomasmurphy5164,9809,3159,84201,Wed Sep 09 00:00:00 +0000 2009
fake_cl,3594213782574999893,xavierjohnson3507,5443,2805,50540,Wed Aug 15 00:00:00 +0000 2012
udec_cl,7928923452287472560,cooperallen7600,7026,1623,66399,Fri Oct 07 00:00:00 +0000 2005
fake_cl,492857536614844135,dominicedwards3299,7714,4877,82569,Sun Feb 12 00:00:00 +0000 2012
